日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率
2024-02-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3962.66,3982.01,3944.53,3978.07,,0.03,19165577287.0,2774.38,,
2024-02-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3952.44,4077.72,3952.44,4021.93,,1.1,24890755721.0,3549.95,,
2024-02-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4015.26,4056.43,4015.26,4056.43,,0.86,19152280845.0,2789.25,,
2024-02-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4063.41,4067.08,4041.82,4064.84,,0.21,21052261005.0,3024.93,,
2024-02-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4061.71,4065.16,4032.08,4034.64,,-0.74,22014907559.0,3135.08,,
2024-02-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4018.3,4094.55,4018.3,4094.55,,1.49,21323904829.0,3261.93,,
2024-02-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4100.27,4130.17,4026.96,4026.96,,-1.65,28588740400.0,4341.78,,
2024-02-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4010.72,4118.96,4010.72,4118.96,,2.29,22934157754.0,3682.39,,
2024-03-01,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4118.51,4150.71,4114.77,4147.92,,0.7,23186138177.0,3770.69,,
2024-03-04,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4151.15,4158.59,4125.83,4156.22,,0.2,23651745107.0,3914.52,,
2024-03-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4135.3,4173.52,4135.3,4170.82,,0.35,24033242390.0,3935.17,,
2024-03-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4157.82,4181.35,4147.29,4158.08,,-0.3,20364313054.0,3238.29,,
2024-03-07,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4155.57,4175.16,4122.04,4124.08,,-0.82,22389905020.0,3347.16,,
2024-03-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4125.13,4155.4,4110.22,4152.9,,0.7,19039429268.0,3020.68,,
2024-03-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4153.05,4212.5,4153.05,4212.5,,1.44,22486441895.0,3785.09,,
2024-03-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4217.75,4233.11,4200.3,4221.12,,0.21,25753486055.0,4321.94,,
2024-03-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4219.94,4224.04,4189.95,4200.65,,-0.49,22969401729.0,3652.12,,
2024-03-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4201.69,4225.18,4169.34,4189.25,,-0.27,22131588327.0,3523.78,,
2024-03-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4179.5,4209.11,4154.52,4207.05,,0.43,21830336278.0,3386.81,,
2024-03-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4218.0,4250.5,4217.68,4250.22,,1.03,24680417587.0,3975.66,,
2024-03-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4238.6,4254.57,4217.7,4217.7,,-0.77,23733176613.0,3653.15,,
2024-03-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4207.41,4231.98,4207.41,4229.9,,0.29,20890980628.0,3220.58,,
2024-03-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4240.68,4242.53,4213.48,4219.38,,-0.25,20818149227.0,3284.3,,
2024-03-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4207.53,4207.53,4152.85,4176.06,,-1.03,22509423255.0,3519.17,,
2024-03-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4166.91,4197.62,4142.67,4142.67,,-0.8,21588928582.0,3297.88,,
2024-03-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4142.27,4159.5,4131.18,4157.11,,0.35,19586807439.0,3216.37,,
2024-03-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4152.11,4152.11,4093.02,4093.02,,-1.54,19062661218.0,2946.66,,
2024-03-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4089.34,4156.79,4089.34,4127.86,,0.85,20319001204.0,3169.19,,
2024-03-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4124.6,4154.62,4124.6,4154.54,,0.65,18752564306.0,2835.36,,
2024-04-01,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4172.24,4231.91,4172.24,4231.91,,1.86,23782747195.0,3561.84,,
2024-04-02,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4228.03,4228.26,4200.02,4214.18,,-0.42,21736577457.0,3219.36,,
2024-04-03,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4211.6,4211.6,4193.81,4200.94,,-0.31,22078655968.0,3195.89,,
2024-04-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4186.06,4201.28,4158.94,4158.94,,-1.0,24220822694.0,3437.28,,
2024-04-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4154.99,4166.77,4143.92,4164.4,,0.13,19721790641.0,2846.39,,
2024-04-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4158.02,4158.02,4106.17,4125.57,,-0.93,19620457939.0,2842.95,,
2024-04-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4100.18,4149.3,4100.18,4128.58,,0.07,19849632119.0,2873.32,,
2024-04-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4130.67,4133.26,4098.47,4099.5,,-0.7,18948479785.0,2878.06,,
2024-04-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4094.97,4177.15,4092.06,4173.03,,1.79,25913188682.0,3557.65,,
2024-04-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4152.72,4159.71,4107.54,4107.54,,-1.57,25729962912.0,3449.33,,
2024-04-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4110.4,4186.05,4110.4,4185.72,,1.9,23724569082.0,3264.46,,
2024-04-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4166.67,4222.5,4166.67,4186.64,,0.02,24272907999.0,3447.57,,
2024-04-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4164.72,4176.88,4142.07,4156.64,,-0.72,21959194111.0,3182.16,,
2024-04-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4146.97,4172.22,4134.82,4136.7,,-0.48,21596164349.0,3099.1,,
2024-04-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4128.27,4128.27,4094.65,4101.91,,-0.84,20770377894.0,2919.0,,
2024-04-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4109.15,4128.71,4095.82,4128.71,,0.65,18543040390.0,2780.43,,
2024-04-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4113.85,4149.33,4111.42,4135.89,,0.17,17911906008.0,2647.95,,
2024-04-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4134.19,4204.85,4134.19,4204.26,,1.65,26003433989.0,3933.99,,
2024-04-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4204.85,4275.84,4204.85,4260.22,,1.33,29710994208.0,4534.39,,
2024-04-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4254.6,4260.42,4232.69,4232.69,,-0.65,26317449576.0,3686.92,,
2024-05-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4289.71,4308.44,4286.69,4301.89,,1.64,28371906921.0,4249.65,,
2024-05-07,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4301.92,4312.33,4293.72,4304.15,,0.05,22970546633.0,3326.91,,
2024-05-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4293.86,4293.86,4260.78,4261.39,,-0.99,19201723118.0,2759.4,,
2024-05-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4262.29,4315.22,4262.29,4311.92,,1.19,21179650545.0,3154.65,,
2024-05-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4317.68,4317.68,4280.8,4305.79,,-0.14,21063115979.0,3080.69,,
2024-05-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4280.39,4303.02,4270.7,4293.77,,-0.28,21133940372.0,3123.94,,
2024-05-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4299.03,4306.41,4278.31,4285.8,,-0.19,19053357576.0,2774.95,,
2024-05-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4277.51,4278.63,4249.97,4251.0,,-0.81,17363462011.0,2488.52,,
2024-05-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4263.55,4280.86,4253.62,4260.77,,0.23,20994322564.0,3050.78,,
2024-05-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4258.81,4307.94,4248.06,4307.94,,1.11,22140982222.0,3198.11,,
2024-05-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4313.03,4331.97,4310.82,4326.88,,0.44,25181309998.0,3652.98,,
2024-05-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4316.79,4316.79,4293.18,4302.33,,-0.57,18991760923.0,2640.18,,
2024-05-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4299.72,4312.17,4293.09,4307.33,,0.12,20123246052.0,2926.99,,
2024-05-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4291.61,4291.61,4239.79,4248.86,,-1.36,20132728964.0,2838.59,,
2024-05-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4235.86,4257.12,4202.24,4202.59,,-1.09,16949045871.0,2502.81,,
2024-05-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4209.41,4245.31,4201.84,4243.43,,0.97,18210211284.0,2637.05,,
2024-05-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4239.46,4240.97,4208.66,4209.6,,-0.8,17205018446.0,2427.65,,
2024-05-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4208.23,4234.56,4205.31,4218.6,,0.21,16360477116.0,2343.25,,
2024-05-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4211.13,4226.05,4192.76,4197.96,,-0.49,17356588320.0,2513.77,,
2024-05-31,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4202.9,4222.02,4182.71,4182.71,,-0.36,15927014325.0,2344.73,,
2024-06-03,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4180.01,4204.01,4166.09,4189.86,,0.17,19747936055.0,2835.3,,
2024-06-04,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4182.84,4232.92,4181.04,4228.1,,0.91,17684897489.0,2545.09,,
2024-06-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4219.22,4234.73,4199.37,4199.37,,-0.68,16761552217.0,2403.06,,
2024-06-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4209.46,4229.33,4185.87,4189.64,,-0.23,20998658190.0,2938.97,,
2024-06-07,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4194.34,4198.29,4144.15,4167.53,,-0.53,18206981232.0,2647.28,,
2024-06-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4143.6,4146.94,4119.16,4140.49,,-0.65,18814087885.0,2732.55,,
2024-06-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4134.95,4152.84,4132.63,4145.07,,0.11,17081555996.0,2530.73,,
2024-06-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4148.59,4148.59,4115.11,4120.63,,-0.59,17356709415.0,2700.12,,
2024-06-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4108.41,4140.21,4097.36,4134.26,,0.33,21692591389.0,3438.42,,
2024-06-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4113.48,4137.98,4113.48,4132.53,,-0.04,18864411493.0,2994.65,,
2024-06-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4129.74,4152.36,4129.74,4146.0,,0.33,17054245172.0,2718.63,,
2024-06-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4144.97,4144.97,4117.54,4120.39,,-0.62,15029783105.0,2460.51,,
2024-06-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4115.75,4126.35,4080.57,4080.57,,-0.97,16249016374.0,2459.72,,
2024-06-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4072.12,4085.85,4051.41,4074.68,,-0.14,14412245497.0,2260.24,,
2024-06-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4048.54,4073.08,4039.08,4040.09,,-0.85,16558945770.0,2516.05,,
2024-06-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4037.86,4046.58,3998.49,4015.32,,-0.61,16028874194.0,2425.66,,
2024-06-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4008.99,4054.1,3997.91,4052.84,,0.93,16726774894.0,2283.11,,
2024-06-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4036.54,4036.54,4009.55,4009.55,,-1.07,16595130015.0,2222.64,,
2024-06-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3997.22,4049.11,3997.22,4023.33,,0.34,18499206336.0,2574.03,,
2024-07-01,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4020.46,4050.69,4002.89,4046.46,,0.58,16901406633.0,2409.7,,
2024-07-02,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4040.41,4052.74,4025.85,4029.67,,-0.42,16510702568.0,2361.38,,
2024-07-03,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4029.17,4029.17,4011.12,4017.39,,-0.3,14206330529.0,2091.34,,
2024-07-04,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4024.16,4038.13,3991.19,3991.19,,-0.65,15538204043.0,2078.94,,
2024-07-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3988.15,3988.15,3945.07,3985.52,,-0.14,15950238492.0,2266.63,,
2024-07-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3974.21,3974.21,3945.55,3945.64,,-1.0,16239645248.0,2252.66,,
2024-07-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3938.93,4004.26,3924.78,3997.4,,1.31,19643453382.0,2832.33,,
2024-07-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3982.84,4007.59,3980.73,3985.72,,-0.29,18546244872.0,2628.64,,
2024-07-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4016.19,4044.96,4008.69,4043.58,,1.45,20862280802.0,3101.45,,
2024-07-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4035.04,4053.86,4033.93,4046.25,,0.07,18575216044.0,2680.54,,
2024-07-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4033.05,4044.97,4032.41,4039.64,,-0.16,17206841573.0,2286.44,,
2024-07-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4029.37,4065.23,4029.35,4064.56,,0.62,17704127714.0,2668.03,,
2024-07-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4059.98,4072.0,4049.45,4057.22,,-0.18,18130997431.0,2888.69,,
2024-07-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4033.52,4079.29,4025.47,4079.29,,0.54,17249795109.0,2780.65,,
2024-07-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4054.97,4099.69,4047.81,4094.49,,0.37,17618454445.0,2839.19,,
2024-07-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4093.43,4093.43,4054.48,4073.01,,-0.52,17375151190.0,2714.41,,
2024-07-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4068.31,4068.31,3975.66,3975.66,,-2.39,17702788981.0,2570.89,,
2024-07-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3967.09,3987.72,3936.09,3946.05,,-0.75,18718247936.0,2366.28,,
2024-07-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3927.99,3942.55,3909.82,3925.35,,-0.53,16536196398.0,2365.28,,
2024-07-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3930.96,3955.95,3924.72,3948.59,,0.59,16099487180.0,2345.09,,
2024-07-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3945.81,3945.81,3924.42,3924.42,,-0.61,14704981006.0,2142.6,,
2024-07-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3912.63,3912.63,3884.14,3901.81,,-0.58,14615524913.0,2116.92,,
2024-07-31,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3895.13,3999.15,3895.13,3997.47,,2.45,23135874502.0,3224.26,,
2024-08-01,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4000.96,4000.96,3967.97,3970.35,,-0.68,18270966949.0,2602.81,,
2024-08-02,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3939.36,3969.81,3926.47,3926.47,,-1.11,16462071314.0,2353.37,,
2024-08-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3898.67,3951.54,3869.26,3869.26,,-1.46,19532958626.0,2861.05,,
2024-08-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3900.91,3900.91,3849.57,3879.57,,0.27,17475444652.0,2361.11,,
2024-08-07,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3874.5,3901.49,3874.5,3877.82,,-0.04,14546546988.0,1960.61,,
2024-08-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3866.57,3895.73,3852.97,3876.53,,-0.03,14673373910.0,1961.16,,
2024-08-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3895.67,3900.49,3861.37,3861.37,,-0.39,15323417043.0,1870.24,,
2024-08-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3857.79,3866.47,3849.81,3854.76,,-0.17,12755068733.0,1558.91,,
2024-08-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3856.81,3865.01,3836.86,3864.83,,0.26,12129208714.0,1581.59,,
2024-08-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3863.29,3863.29,3830.21,3830.21,,-0.9,11328913834.0,1472.89,,
2024-08-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3821.18,3882.75,3821.18,3866.78,,0.96,15186719326.0,1894.19,,
2024-08-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3868.6,3881.79,3862.29,3867.01,,0.01,14076342836.0,1773.04,,
2024-08-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3865.5,3900.08,3865.5,3878.35,,0.29,14616864194.0,1805.27,,
2024-08-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3883.6,3883.6,3836.83,3844.69,,-0.87,14957686194.0,1771.49,,
2024-08-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3833.41,3851.54,3826.1,3834.75,,-0.26,13715139240.0,1681.98,,
2024-08-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3836.03,3836.09,3815.35,3818.68,,-0.42,14551515246.0,1864.74,,
2024-08-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3809.99,3838.15,3809.99,3833.19,,0.38,12800209763.0,1689.71,,
2024-08-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3838.45,3838.45,3820.28,3832.7,,-0.01,14193773124.0,1869.3,,
2024-08-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3822.64,3822.64,3800.97,3807.54,,-0.66,14199506666.0,1745.07,,
2024-08-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3800.78,3803.57,3781.19,3790.86,,-0.44,13976729807.0,1749.93,,
2024-08-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3775.32,3807.75,3775.32,3795.78,,0.13,18435712251.0,2252.66,,
2024-09-03,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3800.66,20.22,0.53,17384716680.0,2059.04,500.0,12.2
2024-09-04,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3777.34,-23.32,-0.61,15797571400.0,1929.06,500.0,12.11
2024-09-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3785.99,8.65,0.23,14425279123.0,1804.19,500.0,12.11
2024-09-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3747.96,-38.03,-1.0,13048056339.0,1636.03,500.0,12.01
2024-09-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3706.38,-41.58,-1.11,14692394758.0,1862.22,500.0,
2024-09-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3710.91,4.53,0.12,14533165927.0,1822.64,500.0,11.91
2024-09-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3709.2,-1.72,-0.05,14080021704.0,1884.69,500.0,11.84
2024-09-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3691.62,-17.57,-0.47,13369058116.0,1801.14,500.0,11.8
2024-09-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3671.06,-20.57,-0.56,12733546359.0,1820.7,500.0,11.75
2024-09-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3685.02,13.96,0.38,12396797981.0,1631.02,500.0,11.83
2024-09-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3716.39,31.37,0.85,18086070245.0,2347.4,500.0,11.88
2024-09-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,,,,3717.17,0.77,0.02,16503127655.0,2129.77,500.0,11.91
2024-09-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3716.39,3748.63,3711.59,3725.78,8.61,0.23,14284392700.0,1923.78,500.0,11.96
2024-09-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3761.02,3885.23,3734.17,3885.17,159.39,4.28,28166127900.0,3796.97,500.0,12.47
2024-09-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3941.61,4016.42,3929.48,3937.37,52.2,1.34,33304232200.0,4371.33,500.0,12.62
2024-09-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3934.95,4103.82,3926.96,4103.82,166.45,4.23,32911887600.0,4521.23,500.0,13.09
2024-09-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4184.84,4311.02,4169.28,4298.56,194.74,4.75,37942962400.0,5886.23,500.0,13.54
2024-09-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4468.09,4707.59,4414.16,4684.89,386.33,8.99,67661206400.0,10433.05,500.0,14.64
2024-10-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5207.26,5207.26,4773.3,4981.3,296.41,6.33,82474901100.0,14087.17,500.0,15.4
2024-10-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4874.78,4911.48,4611.87,4630.94,-350.36,-7.03,64138449700.0,12365.12,500.0,14.33
2024-10-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4653.03,4787.16,4567.81,4661.03,30.09,0.65,51328544500.0,8789.62,500.0,14.54
2024-10-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4626.32,4627.9,4467.05,4516.47,-144.56,-3.1,36485748300.0,6011.82,500.0,14.16
2024-10-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4544.02,4628.73,4488.86,4609.55,93.08,2.06,38326059300.0,6351.34,500.0,14.45
2024-10-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4589.99,4631.73,4495.57,4495.57,-113.99,-2.47,33999948300.0,5840.15,500.0,14.07
2024-10-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4435.37,4520.04,4433.82,4464.92,-30.65,-0.68,29813015500.0,4855.37,500.0,14.01
2024-10-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4493.66,4524.22,4417.99,4418.55,-46.37,-1.04,31230299000.0,5053.2,500.0,13.86
2024-10-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4410.63,4669.67,4401.31,4581.32,162.77,3.68,43018608600.0,7935.42,500.0,14.28
